NOMBRE|EDAD|VALORACION_GENERAL|POTENCIAL|EQUIPO_ACTUAL|CONTRATO|ID_JUGADOR|PIE_FAVORITO|MEJOR_POSICION|SRC_JUGADOR|EQUIPO|URL_EQUIPO|ID_EQUIPO|SRC_LOGO|SRC_FLAG|PJE_GLOBAL|PJE_ATAQUE|PJE_MEDIOCAMPO|PJE_DEFENSA|GRUPO|PUESTO|PTS|PJ|PG|PE|PP|DG|INSTANCIA_ALCANZADA|MEJOR_POSICION_DESC|PESO (KG)|ALTURA (CM)|ICM (KG/M^2)
Rodrigo|31|78|78|SUB|2020 ~ 2024|198329|Izquierdo|CF|https://cdn.sofifa.net/players/198/329/23_60.png|España|https://sofifa.com/team/1362/spain/|1362|https://cdn.sofifa.net/teams/1362/120.png|https://cdn.sofifa.net/flags/es.png|83|83|85|83|GRUPO E|13|5|4|1|2|1|6|Octavos de final|Media Punta|77|182|23.24598478444632
Gayà|27|83|84|SUB|2012 ~ 2027|211688|Izquierdo|LB|https://cdn.sofifa.net/players/211/688/23_60.png|España|https://sofifa.com/team/1362/spain/|1362|https://cdn.sofifa.net/teams/1362/120.png|https://cdn.sofifa.net/flags/es.png|83|83|85|83|GRUPO E|13|5|4|1|2|1|6|Octavos de final|Lateral Izquierdo|66|172|22.30935640886966
Marcos Llorente|27|83|84|SUB|2019 ~ 2027|226161|Derecho|CAM|https://cdn.sofifa.net/players/226/161/23_60.png|España|https://sofifa.com/team/1362/spain/|1362|https://cdn.sofifa.net/teams/1362/120.png|https://cdn.sofifa.net/flags/es.png|83|83|85|83|GRUPO E|13|5|4|1|2|1|6|Octavos de final|MEdio Centro Ofensivo|74|184|21.85727788279773
Azpilicueta|32|82|82|SUB|2012 ~ 2024|184432|Derecho|RB|https://cdn.sofifa.net/players/184/432/23_60.png|España|https://sofifa.com/team/1362/spain/|1362|https://cdn.sofifa.net/teams/1362/120.png|https://cdn.sofifa.net/flags/es.png|83|83|85|83|GRUPO E|13|5|4|1|2|1|6|Octavos de final|Lateral Derecho|77|178|24.302487059714682
Robert Sanchéz|24|78|84|SUB|2015 ~ 2025|228789|Derecho|GK|https://cdn.sofifa.net/players/228/789/23_60.png|España|https://sofifa.com/team/1362/spain/|1362|https://cdn.sofifa.net/teams/1362/120.png|https://cdn.sofifa.net/flags/es.png|83|83|85|83|GRUPO E|13|5|4|1|2|1|6|Octavos de final|Portero|85|197|21.902136102450463
Carlos Soler|25|82|87|SUB|2015 ~ 2023|234153|Derecho|CM|https://cdn.sofifa.net/players/234/153/23_60.png|España|https://sofifa.com/team/1362/spain/|1362|https://cdn.sofifa.net/teams/1362/120.png|https://cdn.sofifa.net/flags/es.png|83|83|85|83|GRUPO E|13|5|4|1|2|1|6|Octavos de final|Medio Centro|76|180|23.456790123456788
Eric García|21|81|87|SUB|2021 ~ 2026|245037|Derecho|CB|https://cdn.sofifa.net/players/245/037/23_60.png|España|https://sofifa.com/team/1362/spain/|1362|https://cdn.sofifa.net/teams/1362/120.png|https://cdn.sofifa.net/flags/es.png|83|83|85|83|GRUPO E|13|5|4|1|2|1|6|Octavos de final|Defensa Central|76|182|22.944088878154812
Marco Asensio|26|82|83|SUB|2015 ~ 2023|220834|Izquierdo|CAM|https://cdn.sofifa.net/players/220/834/23_60.png|España|https://sofifa.com/team/1362/spain/|1362|https://cdn.sofifa.net/teams/1362/120.png|https://cdn.sofifa.net/flags/es.png|83|83|85|83|GRUPO E|13|5|4|1|2|1|6|Octavos de final|MEdio Centro Ofensivo|76|182|22.944088878154812
Ansu Fati|19|79|90|SUB|2018 ~ 2027|253004|Derecho|CAM|https://cdn.sofifa.net/players/253/004/23_60.png|España|https://sofifa.com/team/1362/spain/|1362|https://cdn.sofifa.net/teams/1362/120.png|https://cdn.sofifa.net/flags/es.png|83|83|85|83|GRUPO E|13|5|4|1|2|1|6|Octavos de final|MEdio Centro Ofensivo|66|178|20.830703194041156
Yeremy Pino|19|79|87|SUB|2020 ~ 2027|259377|Derecho|CAM|https://cdn.sofifa.net/players/259/377/23_60.png|España|https://sofifa.com/team/1362/spain/|1362|https://cdn.sofifa.net/teams/1362/120.png|https://cdn.sofifa.net/flags/es.png|83|83|85|83|GRUPO E|13|5|4|1|2|1|6|Octavos de final|MEdio Centro Ofensivo|60|172|20.281233098972418
Nico Williams|19|73|85|RES|2020 ~ 2024|256516|Derecho|RM|https://cdn.sofifa.net/players/256/516/23_60.png|España|https://sofifa.com/team/1362/spain/|1362|https://cdn.sofifa.net/teams/1362/120.png|https://cdn.sofifa.net/flags/es.png|83|83|85|83|GRUPO E|13|5|4|1|2|1|6|Octavos de final|Medio Derecho|67|181|20.45114617990904
Hugo Guillamón|22|74|82|RES|2018 ~ 2026|246352|Derecho|CDM|https://cdn.sofifa.net/players/246/352/23_60.png|España|https://sofifa.com/team/1362/spain/|1362|https://cdn.sofifa.net/teams/1362/120.png|https://cdn.sofifa.net/flags/es.png|83|83|85|83|GRUPO E|13|5|4|1|2|1|6|Octavos de final|Medio Centro Defensivo|62|178|19.568236333796236
David Raya|26|75|78|RES|2019 ~ 2024|220901|Derecho|GK|https://cdn.sofifa.net/players/220/901/23_60.png|España|https://sofifa.com/team/1362/spain/|1362|https://cdn.sofifa.net/teams/1362/120.png|https://cdn.sofifa.net/flags/es.png|83|83|85|83|GRUPO E|13|5|4|1|2|1|6|Octavos de final|Portero|75|183|22.395413419331717
K. Navas|35|87|87|GK|2019 ~ 2024|193041|Derecho|GK|https://cdn.sofifa.net/players/193/041/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|Portero|80|185|23.37472607742878
K. Fuller|27|75|75|RB|2019 ~ 2027|268702|Derecho|RB|https://cdn.sofifa.net/players/268/702/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|Lateral Derecho|78|183|23.291229956104985
Ó. Duarte|33|77|77|RCB|2019 ~ 2023|212772|Derecho|CB|https://cdn.sofifa.net/players/212/772/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|Defensa Central|81|186|23.413111342351716
F. Calvo|29|76|76|LCB|2022 ~ 2022|213064|Izquierdo|CB|https://cdn.sofifa.net/players/213/064/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|Defensa Central|79|180|24.382716049382715
B. Oviedo|32|70|70|LB|2019 ~ 2023|198335|Izquierdo|LB|https://cdn.sofifa.net/players/198/335/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|Lateral Izquierdo|70|172|23.661438615467823
G. Torres|24|70|73|RM|2017 ~ 2025|239844|Izquierdo|LM|https://cdn.sofifa.net/players/239/844/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|Medio Izquierdo|71|176|22.920971074380166
C. Borges|34|76|76|RCM|2022 ~ 2025|190799|Derecho|CDM|https://cdn.sofifa.net/players/190/799/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|Medio Centro Defensivo|78|187|22.305470559638533
Y. Tejeda|30|74|74|LCM|2011 ~ 2027|216810|Derecho|CM|https://cdn.sofifa.net/players/216/810/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|Medio Centro|66|179|20.598608033457133
J. Bennette|18|70|82|LM|2021 ~ 2027|268709|Izquierdo|LM|https://cdn.sofifa.net/players/268/709/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|Medio Izquierdo|70|173|23.38868655818771
J. Campbell|30|77|77|RS|2020 ~ 2023|204713|Izquierdo|ST|https://cdn.sofifa.net/players/204/713/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|Delantero Centro|78|178|24.61810377477591
A. Contreras|22|69|80|LS|2021 ~ 2027|268713|Derecho|ST|https://cdn.sofifa.net/players/268/713/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|Delantero Centro|72|180|22.22222222222222
A. Hernández|20|61|75|SUB|2022 ~ 2023|272485|Derecho|ST|https://cdn.sofifa.net/players/272/485/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|Delantero Centro|70|180|21.604938271604937
B. Ruiz|36|78|78|SUB|2020 ~ 2022|176949|Izquierdo|CAM|https://cdn.sofifa.net/players/176/949/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|MEdio Centro Ofensivo|78|187|22.305470559638533
J. Venegas|33|69|69|SUB|2014 ~ 2027|229996|Derecho|LM|https://cdn.sofifa.net/players/229/996/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|Medio Izquierdo|76|183|22.694018931589476
R. Matarrita|27|75|75|SUB|2021 ~ 2022|232230|Izquierdo|LB|https://cdn.sofifa.net/players/232/230/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|Lateral Izquierdo|70|175|22.857142857142858
K. Waston|34|73|73|SUB|2013 ~ 2027|216811|Derecho|CB|https://cdn.sofifa.net/players/216/811/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|Defensa Central|88|196|22.907122032486466
J. Vargas|27|72|75|SUB|2020 ~ 2023|245256|Derecho|CB|https://cdn.sofifa.net/players/245/256/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|Defensa Central|88|192|23.87152777777778
E. Alvarado|33|70|70|SUB|2010 ~ 2026|198040|Derecho|GK|https://cdn.sofifa.net/players/198/040/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|Portero|85|192|23.057725694444446
D. Chacón|21|67|77|SUB|2022 ~ 2027|268716|Derecho|CB|https://cdn.sofifa.net/players/268/716/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|Defensa Central|79|183|23.589835468362743
Y. Salas|26|65|68|SUB|2021 ~ 2027|268712|Derecho|CM|https://cdn.sofifa.net/players/268/712/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|Medio Centro|65|173|21.71806608974573
D. López|23|65|74|SUB|2022 ~ 2027|268717|Derecho|CDM|https://cdn.sofifa.net/players/268/717/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|Medio Centro Defensivo|76|180|23.456790123456788
Á. Zamora|20|61|75|SUB|2022 ~ 2026|272484|Derecho|RM|https://cdn.sofifa.net/players/272/484/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|Medio Derecho|75|183|22.395413419331717
P. Sequeira|23|62|69|SUB|2022 ~ 2025|270054|Derecho|GK|https://cdn.sofifa.net/players/270/054/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|Portero|84|190|23.26869806094183
B. Aguilera|19|65|76|RES|2022 ~ 2027|268719|Izquierdo|CAM|https://cdn.sofifa.net/players/268/719/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|MEdio Centro Ofensivo|60|168|21.258503401360546
R. Wilson|20|61|75|RES|2021 ~ 2023|272483|Derecho|CAM|https://cdn.sofifa.net/players/272/483/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|MEdio Centro Ofensivo|60|184|17.72211720226843
C. Martínez|23|62|71|RES|2022 ~ 2025|239075|Derecho|RB|https://cdn.sofifa.net/players/239/075/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos|Lateral Derecho|65|177|20.747550193111813
M. Neuer|36|90|90|GK|2011 ~ 2024|167495|Derecho|GK|https://cdn.sofifa.net/players/167/495/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|Portero|93|193|24.967113211092915
T. Kehrer|25|79|82|RB|2018 ~ 2023|226229|Derecho|CB|https://cdn.sofifa.net/players/226/229/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|Defensa Central|76|186|21.967857555786793
N. Süle|26|85|87|RCB|2017 ~ 2022|212190|Derecho|CB|https://cdn.sofifa.net/players/212/190/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|Defensa Central|99|195|26.035502958579883
A. Rüdiger|29|86|87|LCB|2017 ~ 2022|205452|Derecho|CB|https://cdn.sofifa.net/players/205/452/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|Defensa Central|85|190|23.545706371191137
D. Raum|24|81|84|LB|2021 ~ 2026|236703|Izquierdo|LWB|https://cdn.sofifa.net/players/236/703/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|Carrillero Izquierdo|75|180|23.148148148148145
J. Kimmich|27|89|90|RDM|2015 ~ 2025|212622|Derecho|CDM|https://cdn.sofifa.net/players/212/622/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|Medio Centro Defensivo|75|177|23.93948099205209
L. Goretzka|27|87|88|LDM|2018 ~ 2026|209658|Derecho|CM|https://cdn.sofifa.net/players/209/658/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|Medio Centro|82|189|22.955684331345708
S. Gnabry|26|86|86|RM|2017 ~ 2026|206113|Derecho|RM|https://cdn.sofifa.net/players/206/113/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|Medio Derecho|77|176|24.857954545454547
L. Sané|26|84|85|LM|2020 ~ 2025|222492|Izquierdo|LM|https://cdn.sofifa.net/players/222/492/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|Medio Izquierdo|80|183|23.888440980620498
T. Müller|32|86|86|CAM|2008 ~ 2024|189596|Derecho|CAM|https://cdn.sofifa.net/players/189/596/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|MEdio Centro Ofensivo|76|185|22.205989773557338
K. Havertz|23|84|91|ST|2020 ~ 2025|235790|Izquierdo|CAM|https://cdn.sofifa.net/players/235/790/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|MEdio Centro Ofensivo|82|190|22.714681440443215
N. Füllkrug|29|78|78|SUB|2019 ~ 2025|205431|Derecho|ST|https://cdn.sofifa.net/players/205/431/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|Delantero Centro|83|188|23.48347668628339
İ. Gündoğan|31|84|84|SUB|2016 ~ 2023|186942|Derecho|CM|https://cdn.sofifa.net/players/186/942/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|Medio Centro|80|180|24.691358024691358
J. Hofmann|29|82|82|SUB|2016 ~ 2025|210324|Derecho|RM|https://cdn.sofifa.net/players/210/324/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|Medio Derecho|73|176|23.56663223140496
J. Musiala|19|82|92|SUB|2020 ~ 2026|256790|Derecho|CAM|https://cdn.sofifa.net/players/256/790/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|MEdio Centro Ofensivo|68|180|20.98765432098765
M. Ginter|28|82|83|SUB|2017 ~ 2024|207862|Derecho|CB|https://cdn.sofifa.net/players/207/862/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|Defensa Central|86|189|24.075473810923548
N. Schlotterbeck|22|82|88|SUB|2019 ~ 2023|247819|Izquierdo|CB|https://cdn.sofifa.net/players/247/819/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|Defensa Central|86|191|23.573915188728378
K. Trapp|31|83|83|SUB|2019 ~ 2024|188943|Derecho|GK|https://cdn.sofifa.net/players/188/943/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|Portero|84|189|23.515579071134628
M. Götze|30|82|82|SUB|2020 ~ 2024|192318|Derecho|CAM|https://cdn.sofifa.net/players/192/318/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|MEdio Centro Ofensivo|71|176|22.920971074380166
J. Brandt|26|81|84|SUB|2019 ~ 2024|212194|Derecho|CAM|https://cdn.sofifa.net/players/212/194/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|MEdio Centro Ofensivo|83|183|24.78425751739377
L. Klostermann|26|80|82|SUB|2014 ~ 2024|222331|Derecho|RB|https://cdn.sofifa.net/players/222/331/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|Lateral Derecho|88|187|25.165146272412706
C. Günter|29|79|79|SUB|2012 ~ 2026|209846|Izquierdo|LB|https://cdn.sofifa.net/players/209/846/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|Lateral Izquierdo|83|184|24.515595463137995
Y. Moukoko|17|75|89|SUB|2020 ~ 2023|240833|Izquierdo|ST|https://cdn.sofifa.net/players/240/833/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|Delantero Centro|72|179|22.47120876377142
A. Bella Kotchap|20|74|83|RES|2019 ~ 2024|247497|Derecho|CB|https://cdn.sofifa.net/players/247/497/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|Defensa Central|87|190|24.099722991689752
K. Adeyemi|20|77|88|RES|2018 ~ 2024|251852|Izquierdo|ST|https://cdn.sofifa.net/players/251/852/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|Delantero Centro|75|180|23.148148148148145
M. ter Stegen|30|86|87|RES|2014 ~ 2025|192448|Derecho|GK|https://cdn.sofifa.net/players/192/448/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos|Portero|85|187|24.307243558580453
S. Gonda|33|76|76|GK|2021 ~ 2023|217649|Derecho|GK|https://cdn.sofifa.net/players/217/649/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final|Portero|83|187|23.735308416025617
T. Tomiyasu|23|79|86|RB|2021 ~ 2026|232938|Derecho|CB|https://cdn.sofifa.net/players/232/938/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final|Defensa Central|84|187|24.021275987303035
