NOMBRE|EDAD|VALORACION GENERAL|POTENCIAL|EQUIPO Y CONTRATO|ID_JUGADOR|ALTURA|PESO|PIE FAVORITO|MEJOR POSICION|VALOR|SALARIO|SRC_JUGADOR|EQUIPO|URL_EQUIPO|ID_EQUIPO|SRC_LOGO|SRC_FLAG|PJE_GLOBAL|PJE_ATAQUE|PJE_MEDIOCAMPO|PJE_DEFENSA|GRUPO|PUESTO|PTS|PJ|PG|PE|PP|DG|INSTANCIA ALCANZADA
B. RuizCAM RM|36|78|78|"SUB (10)
2020 ~ 2022"|176949|"187cm / 6'2"""|78kg / 172lbs|Left|CAM|€0|€0|https://cdn.sofifa.net/players/176/949/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos
J. VenegasLM CAM RM|33|69|69|"SUB (11)
2014 ~ 2027"|229996|"183cm / 6'0"""|76kg / 168lbs|Right|LM|€0|€0|https://cdn.sofifa.net/players/229/996/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos
R. MatarritaLB LM|27|75|75|"SUB (22)
2021 ~ 2022"|232230|"175cm / 5'9"""|70kg / 154lbs|Left|LB|€0|€0|https://cdn.sofifa.net/players/232/230/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos
K. WastonCB|34|73|73|"SUB (19)
2013 ~ 2027"|216811|"196cm / 6'5"""|88kg / 194lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/216/811/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos
J. VargasCB|27|72|75|"SUB (3)
2020 ~ 2023"|245256|"192cm / 6'4"""|88kg / 194lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/245/256/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos
E. AlvaradoGK|33|70|70|"SUB (18)
2010 ~ 2026"|198040|"192cm / 6'4"""|85kg / 187lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/198/040/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos
D. ChacónCB CDM|21|67|77|"SUB (2)
2022 ~ 2027"|268716|"183cm / 6'0"""|79kg / 174lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/268/716/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos
Y. SalasCM CAM|26|65|68|"SUB (14)
2021 ~ 2027"|268712|"173cm / 5'8"""|65kg / 143lbs|Right|CM|€0|€0|https://cdn.sofifa.net/players/268/712/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos
D. LópezCDM RB|23|65|74|"SUB (21)
2022 ~ 2027"|268717|"180cm / 5'11"""|76kg / 168lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/268/717/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos
Á. ZamoraLM RM ST|20|61|75|"SUB (26)
2022 ~ 2026"|272484|"183cm / 6'0"""|75kg / 165lbs|Right|RM|€0|€0|https://cdn.sofifa.net/players/272/484/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos
P. SequeiraGK|23|62|69|"SUB (23)
2022 ~ 2025"|270054|"190cm / 6'3"""|84kg / 185lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/270/054/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos
B. AguileraCM CAM RM|19|65|76|"RES (20)
2022 ~ 2027"|268719|"168cm / 5'6"""|60kg / 132lbs|Left|CAM|€0|€0|https://cdn.sofifa.net/players/268/719/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos
R. WilsonCM CAM CDM|20|61|75|"RES (24)
2021 ~ 2023"|272483|"184cm / 6'0"""|60kg / 132lbs|Right|CAM|€0|€0|https://cdn.sofifa.net/players/272/483/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos
C. MartínezRB CM|23|62|71|"RES (16)
2022 ~ 2025"|239075|"177cm / 5'10"""|65kg / 143lbs|Right|RB|€0|€0|https://cdn.sofifa.net/players/239/075/23_60.png|Costa Rica|https://sofifa.com/team/1383/costa-rica/|1383|https://cdn.sofifa.net/teams/1383/120.png|https://cdn.sofifa.net/flags/cr.png|74|73|73|74|GRUPO E|27|3|3|1|0|2|-8|Fase de grupos
M. NeuerGK|36|90|90|"GK (1)
2011 ~ 2024"|167495|193cm|93kg|Right|GK|€0|€0|https://cdn.sofifa.net/players/167/495/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
T. KehrerRB CB|25|79|82|"RB (5)
2018 ~ 2023"|226229|186cm|76kg|Right|CB|€0|€0|https://cdn.sofifa.net/players/226/229/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
N. SüleCB RB|26|85|87|"RCB (15)
2017 ~ 2022"|212190|195cm|99kg|Right|CB|€0|€0|https://cdn.sofifa.net/players/212/190/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
A. RüdigerCB|29|86|87|"LCB (2)
2017 ~ 2022"|205452|190cm|85kg|Right|CB|€0|€0|https://cdn.sofifa.net/players/205/452/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
D. RaumLB LM LWB|24|81|84|"LB (3)
2021 ~ 2026"|236703|180cm|75kg|Left|LWB|€0|€0|https://cdn.sofifa.net/players/236/703/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
J. KimmichCDM RB|27|89|90|"RDM (6)
2015 ~ 2025"|212622|177cm|75kg|Right|CDM|€0|€0|https://cdn.sofifa.net/players/212/622/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
L. GoretzkaCM CDM|27|87|88|"LDM (8)
2018 ~ 2026"|209658|189cm|82kg|Right|CM|€0|€0|https://cdn.sofifa.net/players/209/658/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
S. GnabryRM LM|26|86|86|"RM (10)
2017 ~ 2026"|206113|176cm|77kg|Right|RM|€0|€0|https://cdn.sofifa.net/players/206/113/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
L. SanéLM RM CF|26|84|85|"LM (19)
2020 ~ 2025"|222492|183cm|80kg|Left|LM|€0|€0|https://cdn.sofifa.net/players/222/492/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
T. MüllerCAM RM CF|32|86|86|"CAM (13)
2008 ~ 2024"|189596|185cm|76kg|Right|CAM|€0|€0|https://cdn.sofifa.net/players/189/596/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
K. HavertzCAM CF ST|23|84|91|"ST (7)
2020 ~ 2025"|235790|190cm|82kg|Left|CAM|€0|€0|https://cdn.sofifa.net/players/235/790/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
N. FüllkrugST|29|78|78|"SUB (9)
2019 ~ 2025"|205431|188cm|83kg|Right|ST|€0|€0|https://cdn.sofifa.net/players/205/431/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
İ. GündoğanCM CDM|31|84|84|"SUB (21)
2016 ~ 2023"|186942|180cm|80kg|Right|CM|€0|€0|https://cdn.sofifa.net/players/186/942/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
J. HofmannRM RB|29|82|82|"SUB (18)
2016 ~ 2025"|210324|176cm|73kg|Right|RM|€0|€0|https://cdn.sofifa.net/players/210/324/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
J. MusialaCM CAM LM|19|82|92|"SUB (14)
2020 ~ 2026"|256790|180cm|68kg|Right|CAM|€0|€0|https://cdn.sofifa.net/players/256/790/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
M. GinterCB|28|82|83|"SUB (4)
2017 ~ 2024"|207862|189cm|86kg|Right|CB|€0|€0|https://cdn.sofifa.net/players/207/862/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
N. SchlotterbeckCB|22|82|88|"SUB (23)
2019 ~ 2023"|247819|191cm|86kg|Left|CB|€0|€0|https://cdn.sofifa.net/players/247/819/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
K. TrappGK|31|83|83|"SUB (12)
2019 ~ 2024"|188943|189cm|84kg|Right|GK|€0|€0|https://cdn.sofifa.net/players/188/943/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
M. GötzeCAM CM CF|30|82|82|"SUB (11)
2020 ~ 2024"|192318|176cm|71kg|Right|CAM|€0|€0|https://cdn.sofifa.net/players/192/318/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
J. BrandtCAM RM LM|26|81|84|"SUB (17)
2019 ~ 2024"|212194|183cm|83kg|Right|CAM|€0|€0|https://cdn.sofifa.net/players/212/194/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
L. KlostermannRB CB|26|80|82|"SUB (16)
2014 ~ 2024"|222331|187cm|88kg|Right|RB|€0|€0|https://cdn.sofifa.net/players/222/331/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
C. GünterLB LM LWB|29|79|79|"SUB (20)
2012 ~ 2026"|209846|184cm|83kg|Left|LB|€0|€0|https://cdn.sofifa.net/players/209/846/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
Y. MoukokoST|17|75|89|"SUB (26)
2020 ~ 2023"|240833|179cm|72kg|Left|ST|€0|€0|https://cdn.sofifa.net/players/240/833/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
A. Bella KotchapCB|20|74|83|"RES (25)
2019 ~ 2024"|247497|190cm|87kg|Right|CB|€0|€0|https://cdn.sofifa.net/players/247/497/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
K. AdeyemiST|20|77|88|"RES (24)
2018 ~ 2024"|251852|180cm|75kg|Left|ST|€0|€0|https://cdn.sofifa.net/players/251/852/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
M. ter StegenGK|30|86|87|"RES (22)
2014 ~ 2025"|192448|187cm|85kg|Right|GK|€0|€0|https://cdn.sofifa.net/players/192/448/23_60.png|Alemania|https://sofifa.com/team/1337/germany/|1337|https://cdn.sofifa.net/teams/1337/120.png|https://cdn.sofifa.net/flags/de.png|84|84|85|82|GRUPO E|17|4|3|1|1|1|1|Fase de grupos
S. GondaGK|33|76|76|"GK (12)
2021 ~ 2023"|217649|"187cm / 6'2"""|83kg / 183lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/217/649/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
T. TomiyasuCB RB|23|79|86|"RB (16)
2021 ~ 2026"|232938|"187cm / 6'2"""|84kg / 185lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/232/938/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
K. ItakuraCB|25|75|80|"RCB (4)
2019 ~ 2022"|233152|"186cm / 6'1"""|75kg / 165lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/233/152/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
M. YoshidaCB|33|79|79|"LCB (22)
2020 ~ 2022"|191648|"189cm / 6'2"""|79kg / 174lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/191/648/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
Y. NagatomoLB|35|75|75|"LB (5)
2021 ~ 2023"|194359|"170cm / 5'7"""|68kg / 150lbs|Right|LB|€0|€0|https://cdn.sofifa.net/players/194/359/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
G. ShibasakiCDM CM|30|75|75|"RDM (7)
2020 ~ 2023"|232883|"175cm / 5'9"""|68kg / 150lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/232/883/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
W. EndoCDM CM|29|80|80|"LDM (6)
2020 ~ 2024"|232487|"178cm / 5'10"""|76kg / 168lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/232/487/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
J. ItoRM RW|29|80|80|"RM (14)
2020 ~ 2024"|232905|"176cm / 5'9"""|66kg / 146lbs|Right|RM|€0|€0|https://cdn.sofifa.net/players/232/905/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
T. MinaminoLM LW CAM|27|80|80|"LM (10)
2020 ~ 2024"|226627|"174cm / 5'9"""|67kg / 148lbs|Right|LM|€0|€0|https://cdn.sofifa.net/players/226/627/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
D. KamadaCAM CF|25|80|82|"CAM (15)
2017 ~ 2023"|232730|"180cm / 5'11"""|76kg / 168lbs|Right|CAM|€0|€0|https://cdn.sofifa.net/players/232/730/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
T. AsanoST RM LM|27|75|75|"ST (18)
2021 ~ 2024"|232610|"173cm / 5'8"""|71kg / 157lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/232/610/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
T. KuboRM CAM|21|75|86|"SUB (11)
2019 ~ 2024"|237681|"173cm / 5'8"""|67kg / 148lbs|Left|CAM|€0|€0|https://cdn.sofifa.net/players/237/681/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
K. MitomaLM LW LWB|25|74|77|"SUB (9)
2021 ~ 2025"|255565|"178cm / 5'10"""|71kg / 157lbs|Right|CAM|€0|€0|https://cdn.sofifa.net/players/255/565/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
A. TanakaCM RM|23|72|77|"SUB (17)
2022 ~ 2025"|236764|"180cm / 5'11"""|69kg / 152lbs|Right|CM|€0|€0|https://cdn.sofifa.net/players/236/764/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
D. MaedaLM ST|24|72|75|"SUB (25)
2022 ~ 2026"|246321|"173cm / 5'8"""|68kg / 150lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/246/321/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
H. SakaiRB LB|32|75|75|"SUB (19)
2021 ~ 2023"|208520|"185cm / 6'1"""|78kg / 172lbs|Right|RB|€0|€0|https://cdn.sofifa.net/players/208/520/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
H. ItoCB CDM|23|73|78|"SUB (26)
2022 ~ 2025"|234205|"188cm / 6'2"""|78kg / 172lbs|Left|CDM|€0|€0|https://cdn.sofifa.net/players/234/205/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
E. KawashimaGK|39|74|74|"SUB (1)
2018 ~ 2023"|180739|"185cm / 6'1"""|82kg / 181lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/180/739/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
D. SchmidtGK|30|69|70|"SUB (23)
2019 ~ 2023"|237580|"197cm / 6'6"""|90kg / 198lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/237/580/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
M. YamaneRB|28|72|72|"SUB (2)
2020 ~ 2023"|233169|"178cm / 5'10"""|72kg / 159lbs|Right|RB|€0|€0|https://cdn.sofifa.net/players/233/169/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
H. MoritaCDM CM|27|74|77|"SUB (13)
2021 ~ 2024"|242087|"177cm / 5'10"""|73kg / 161lbs|Right|CM|€0|€0|https://cdn.sofifa.net/players/242/087/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
Y. SomaLM RM|25|70|72|"SUB (24)
2018 ~ 2023"|246316|"166cm / 5'5"""|68kg / 150lbs|Right|RM|€0|€0|https://cdn.sofifa.net/players/246/316/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
R. DoanRM CAM|24|75|81|"SUB (8)
2019 ~ 2024"|232639|"172cm / 5'8"""|70kg / 154lbs|Left|CAM|€0|€0|https://cdn.sofifa.net/players/232/639/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
A. UedaST|23|70|75|"RES (21)
2019 ~ 2023"|252162|"182cm / 6'0"""|76kg / 168lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/252/162/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
S. TaniguchiCB|30|73|73|"RES (3)
2014 ~ 2023"|233225|"183cm / 6'0"""|75kg / 165lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/233/225/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
S. MachinoST|22|69|74|"RES (20)
2021 ~ 2023"|245622|"185cm / 6'1"""|77kg / 170lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/245/622/23_60.png|Japón|https://sofifa.com/team/1411/japan/|1411|https://cdn.sofifa.net/teams/1411/120.png|https://cdn.sofifa.net/flags/jp.png|76|75|77|76|GRUPO E|9|7|4|2|1|1|1|Octavos de final
T. CourtoisGK|30|91|92|"GK (1)
2018 ~ 2026"|192119|"199cm / 6'6"""|96kg / 212lbs|Left|GK|€0|€0|https://cdn.sofifa.net/players/192/119/23_60.png|Bélgica|https://sofifa.com/team/1325/belgium/|1325|https://cdn.sofifa.net/teams/1325/120.png|https://cdn.sofifa.net/flags/be.png|83|84|81|79|GRUPO F|23|4|3|1|1|1|-1|Fase de grupos
Z. DebastCB CDM|18|73|85|"RCB (26)
2019 ~ 2025"|254262|"189cm / 6'2"""|83kg / 183lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/254/262/23_60.png|Bélgica|https://sofifa.com/team/1325/belgium/|1325|https://cdn.sofifa.net/teams/1325/120.png|https://cdn.sofifa.net/flags/be.png|83|84|81|79|GRUPO F|23|4|3|1|1|1|-1|Fase de grupos
